CHART																	
SinmeB_3070	enoyl-CoA hydratase/isomerase family protein(SM2011_RS31225)	Sinorhizobium meliloti 2011			GO:0003824~catalytic activity,GO:0004300~enoyl-CoA hydratase activity,GO:0016853~isomerase activity,	IPR001753:Crotonase superfamily,							KW-0413~Isomerase,KW-0456~Lyase,				
SinmeB_1058	flavin reductase family protein(SM2011_RS21610)	Sinorhizobium meliloti 2011			GO:0010181~FMN binding,	IPR002563:Flavin reductase-like, FMN-binding,IPR012349:FMN-binding split barrel,		SM00903:SM00903,							DOMAIN:Flavin_Reduct,		
SinmeB_2092	gamma-aminobutyraldehyde dehydrogenase(SM2011_RS25925)	Sinorhizobium meliloti 2011			GO:0000166~nucleotide binding,GO:0016620~oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor,GO:0019145~aminobutyraldehyde dehydrogenase activity,GO:0033737~1-pyrroline dehydrogenase activity,	IPR015590:Aldehyde dehydrogenase domain,IPR015657:Aminobutyraldehyde dehydrogenase,IPR016161:Aldehyde/histidinol dehydrogenase,IPR016162:Aldehyde dehydrogenase, N-terminal,IPR016163:Aldehyde dehydrogenase, C-terminal,						KW-0520~NAD,KW-0547~Nucleotide-binding,			BINDING:NAD,DOMAIN:Aldedh,NP_BIND:NAD,		
SinmeB_0572	glutathione S-transferase family protein(SM2011_RS19195)	Sinorhizobium meliloti 2011	GO:0006749~glutathione metabolic process,		GO:0004364~glutathione transferase activity,GO:0016740~transferase activity,	IPR004045:Glutathione S-transferase, N-terminal,IPR004046:Glutathione S-transferase, C-terminal,IPR010987:Glutathione S-transferase, C-terminal-like,							KW-0808~Transferase,		DOMAIN:GST C-terminal,DOMAIN:GST N-terminal,		
SinmeB_1604	glutathione-disulfide reductase(gor)	Sinorhizobium meliloti 2011	GO:0006749~glutathione metabolic process,GO:0045454~cell redox homeostasis,		GO:0004362~glutathione-disulfide reductase activity,GO:0050660~flavin adenine dinucleotide binding,GO:0050661~NADP binding,	IPR004099:Pyridine nucleotide-disulphide oxidoreductase, dimerisation,IPR006324:Glutathione-disulphide reductase,IPR012999:Pyridine nucleotide-disulphide oxidoreductase, class I, active site,IPR016156:FAD/NAD-linked reductase, dimerisation,IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain,	PIRSF000350:mercury(II) reductase, MerA type,					KW-0274~FAD,KW-0520~NAD,KW-0521~NADP,KW-0547~Nucleotide-binding,		KW-1015~Disulfide bond,	ACT_SITE:Proton acceptor,BINDING:FAD,BINDING:FAD	 via carbonyl oxygen,BINDING:NAD	 via amide nitrogen,DISULFID:Redox-active,DOMAIN:Pyr_redox_2,DOMAIN:Pyr_redox_dim,NP_BIND:FAD,NP_BIND:NAD,
SinmeB_1238	glycosyltransferase(SM2011_RS22315)	Sinorhizobium meliloti 2011	GO:0009244~lipopolysaccharide core region biosynthetic process,		GO:0016757~transferase activity, transferring glycosyl groups,	IPR001296:Glycosyl transferase, family 1,			KW-0448~Lipopolysaccharide biosynthesis,				KW-0328~Glycosyltransferase,KW-0808~Transferase,		DOMAIN:Glyco_trans_4-like_N,DOMAIN:Glycos_transf_1,		
SinmeB_3317	helix-turn-helix transcriptional regulator(SM2011_RS15410)	Sinorhizobium meliloti 2011			GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0043565~sequence-specific DNA binding,	IPR009057:Homeodomain-like,IPR018060:DNA binding HTH domain, AraC-type,IPR018062:HTH domain AraC-type, conserved site,IPR020449:Transcription regulator HTH, AraC- type,		SM00342:HTH_ARAC,							DOMAIN:HTH araC/xylS-type,		
SinmeB_2046	helix-turn-helix transcriptional regulator(SM2011_RS25695)	Sinorhizobium meliloti 2011			GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0043565~sequence-specific DNA binding,	IPR009057:Homeodomain-like,IPR018060:DNA binding HTH domain, AraC-type,IPR018062:HTH domain AraC-type, conserved site,IPR020449:Transcription regulator HTH, AraC- type,		SM00342:HTH_ARAC,							DOMAIN:HTH araC/xylS-type,		
SinmeB_2082	helix-turn-helix transcriptional regulator(SM2011_RS25875)	Sinorhizobium meliloti 2011			GO:0003677~DNA binding,	IPR001387:Helix-turn-helix,IPR010982:Lambda repressor-like, DNA-binding domain,		SM00530:HTH_XRE,							DOMAIN:HTH cro/C1-type,		
SinmeB_6170	hypothetical protein(C770_RS22485)	Sinorhizobium meliloti GR4	GO:0009399~nitrogen fixation,			IPR012349:FMN-binding split barrel,IPR024747:Pyridoxamine 5'-phosphate oxidase-related,			KW-0535~Nitrogen fixation,								
SinmeB_0547	hypothetical protein(SM2011_RS19065)	Sinorhizobium meliloti 2011									KW-0732~Signal,						
SinmeB_0934	hypothetical protein(SM2011_RS20980)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				REGION:Disordered,TRANSMEM:Helical,		
SinmeB_1260	hypothetical protein(SM2011_RS22410)	Sinorhizobium meliloti 2011				IPR023213:Chloramphenicol acetyltransferase-like domain,											
SinmeB_1826	hypothetical protein(SM2011_RS24600)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,						KW-0472~Membrane,	KW-0732~Signal,KW-0812~Transmembrane,						
SinmeB_1877	hypothetical protein(SM2011_RS24860)	Sinorhizobium meliloti 2011													REGION:Disordered,		
SinmeB_2117	hypothetical protein(SM2011_RS26045)	Sinorhizobium meliloti 2011													COMPBIAS:Polar residues,REGION:Disordered,		
SinmeB_2256	iron ABC transporter permease(SM2011_RS26740)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR000522:ABC transporter, permease protein,				KW-0472~Membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,				TRANSMEM:Helical,		
SinmeB_1889	ketol-acid reductoisomerase(ilvC)	Sinorhizobium meliloti 2011	GO:0009097~isoleucine biosynthetic process,GO:0009099~valine biosynthetic process,		GO:0000287~magnesium ion binding,GO:0004455~ketol-acid reductoisomerase activity,GO:0016853~isomerase activity,GO:0050661~NADP binding,	IPR000506:Acetohydroxy acid isomeroreductase C-terminal,IPR008927:6-phosphogluconate dehydrogenase, C-terminal-like,IPR013023:Acetohydroxy acid isomeroreductase,IPR013116:Acetohydroxy acid isomeroreductase, catalytic,IPR014359:Ketol-acid reductoisomerase, gammaproteobacteria,	PIRSF000116:ketol-acid reductoisomerase, Gammaproteobacteria type,		KW-0028~Amino-acid biosynthesis,KW-0100~Branched-chain amino acid biosynthesis,			KW-0460~Magnesium,KW-0479~Metal-binding,KW-0521~NADP,	KW-0413~Isomerase,KW-0560~Oxidoreductase,		BINDING:NADP,BINDING:NADP	 via amide nitrogen,BINDING:Substrate,DOMAIN:KARI C-terminal knotted,DOMAIN:KARI N-terminal Rossmann,METAL:Magnesium 1,METAL:Magnesium 2,NP_BIND:NADP,	
SinmeB_1082	lipoyl synthase(lipA)	Sinorhizobium meliloti 2011	GO:0009249~protein lipoylation,	GO:0005737~cytoplasm,	GO:0016992~lipoate synthase activity,GO:0046872~metal ion binding,GO:0051539~4 iron, 4 sulfur cluster binding,	IPR003698:Lipoyl synthase,IPR006638:Elongator protein 3/MiaB/NifB,IPR007197:Radical SAM,IPR013785:Aldolase-type TIM barrel,	PIRSF005963:lipoyl synthase,	SM00729:Elp3,		KW-0963~Cytoplasm,		KW-0004~4Fe-4S,KW-0408~Iron,KW-0411~Iron-sulfur,KW-0479~Metal-binding,KW-0949~S-adenosyl-L-methionine,	KW-0808~Transferase,		DOMAIN:Radical SAM core,METAL:Iron-sulfur 1 (4Fe-4S),METAL:Iron-sulfur 2 (4Fe-4S-S-AdoMet),		
SinmeB_1031	magnesium transporter(mgtE)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0015095~magnesium ion transmembrane transporter activity,GO:0046872~metal ion binding,	IPR000644:Cystathionine beta-synthase, core,IPR006667:SLC41 divalent cation transporters, integral membrane domain,IPR006668:Magnesium transporter, MgtE intracellular domain,IPR006669:Divalent cation transporter,		SM00116:CBS,SM00924:SM00924,	KW-0813~Transport,	KW-0472~Membrane,KW-1003~Cell membrane,	KW-0129~CBS domain,	KW-0460~Magnesium,KW-0479~Metal-binding,			DOMAIN:CBS,TRANSMEM:Helical,		
SinmeB_1052	membrane protein insertion efficiency factor YidD(yidD)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,		IPR002696:Putative membrane protein insertion efficiency factor,		SM01234:SM01234,		KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,					REGION:Disordered,		
SinmeB_1275	methionine--tRNA ligase(SM2011_RS22490)	Sinorhizobium meliloti 2011	GO:0006431~methionyl-tRNA aminoacylation,	GO:0005737~cytoplasm,	GO:0004825~methionine-tRNA ligase activity,GO:0005524~ATP binding,	IPR001412:Aminoacyl-tRNA synthetase, class I, conserved site,IPR009080:Aminoacyl-tRNA synthetase, class 1a, anticodon-binding,IPR013155:Valyl/Leucyl/Isoleucyl-tRNA synthetase, class I, anticodon-binding,IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR014758:Methionyl-tRNA synthetase,IPR015413:Methionyl/Leucyl tRNA synthetase,IPR023457:Methionine-tRNA synthetase, type 2,			KW-0648~Protein biosynthesis,	KW-0963~Cytoplasm,		KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0030~Aminoacyl-tRNA synthetase,KW-0436~Ligase,		BINDING:ATP,DOMAIN:Anticodon_1,DOMAIN:tRNA-synt_1g,MOTIF:'HIGH' region,MOTIF:'KMSKS' region,		
SinmeB_5275	molecular chaperone GroES(C770_RS24035)	Sinorhizobium meliloti GR4	GO:0006457~protein folding,	GO:0005737~cytoplasm,	GO:0005524~ATP binding,GO:0016887~ATPase activity,	IPR011032:GroES-like,IPR018369:Chaperonin Cpn10, conserved site,IPR020818:Chaperonin Cpn10,		SM00883:SM00883,		KW-0963~Cytoplasm,			KW-0143~Chaperone,				
SinmeB_2756	molybdate ABC transporter substrate-binding protein(modA)	Sinorhizobium meliloti 2011	GO:0015689~molybdate ion transport,		GO:0046872~metal ion binding,	IPR005950:Molybdenum ABC transporter, periplasmic binding protein,IPR006311:Twin-arginine translocation pathway, signal sequence,	PIRSF004846:molybdate-binding periplasmic protein,				KW-0732~Signal,	KW-0500~Molybdenum,			METAL:Molybdate,METAL:Molybdate	 via amide nitrogen,	
SinmeB_0804	molybdopterin oxidoreductase family protein(SM2011_RS20315)	Sinorhizobium meliloti 2011			GO:0008940~nitrate reductase activity,GO:0016491~oxidoreductase activity,GO:0043546~molybdopterin cofactor binding,GO:0046872~metal ion binding,GO:0051536~iron-sulfur cluster binding,	IPR006656:Molybdopterin oxidoreductase,IPR006657:Molydopterin dinucleotide-binding domain,IPR006963:Molybdopterin oxidoreductase, 4Fe-4S domain,IPR009010:Aspartate decarboxylase-like domain,		SM00926:SM00926,				KW-0408~Iron,KW-0411~Iron-sulfur,KW-0479~Metal-binding,	KW-0560~Oxidoreductase,		DOMAIN:4Fe-4S Mo/W bis-MGD-type,		
SinmeB_6196	nitric oxide reductase activation protein NorD(SM2011_RS03455)	Sinorhizobium meliloti 2011				IPR002035:von Willebrand factor, type A,		SM00327:VWA,							COMPBIAS:Basic and acidic residues,DOMAIN:VWFA,REGION:Disordered,		
SinmeB_6185	nitrite reductase, copper-containing(nirK)	Sinorhizobium meliloti 2011	GO:0019333~denitrification pathway,GO:0042128~nitrate assimilation,	GO:0042597~periplasmic space,	GO:0005507~copper ion binding,GO:0050421~nitrite reductase (NO-forming) activity,	IPR001117:Multicopper oxidase, type 1,IPR001287:Nitrite reductase, copper-type,IPR006311:Twin-arginine translocation pathway, signal sequence,IPR008972:Cupredoxin,IPR011707:Multicopper oxidase, type 3,			KW-0534~Nitrate assimilation,	KW-0574~Periplasm,	KW-0677~Repeat,KW-0732~Signal,	KW-0186~Copper,KW-0274~FAD,KW-0285~Flavoprotein,KW-0479~Metal-binding,	KW-0560~Oxidoreductase,		DOMAIN:Plastocyanin-like,DOMAIN:Plastocyanin-like 1,DOMAIN:Plastocyanin-like 2,METAL:Copper 1	 type 1,METAL:Copper 2	 type 2,SIGNAL:Tat-type signal,
SinmeB_1057	nitroreductase(SM2011_RS21605)	Sinorhizobium meliloti 2011			GO:0016491~oxidoreductase activity,	IPR000415:Nitroreductase-like,IPR026021:Putative NAD(P)H nitroreductase YdjA-like,	PIRSF000232:putative nad(p)h nitroreductase ydja,					KW-0285~Flavoprotein,KW-0288~FMN,KW-0520~NAD,KW-0521~NADP,	KW-0560~Oxidoreductase,		BINDING:FMN	 shared with dimeric partner,DOMAIN:Nitroreductase,NP_BIND:FMN,	
SinmeB_6269	oxidase(C770_RS21975)	Sinorhizobium meliloti GR4			GO:0016491~oxidoreductase activity,	IPR017224:Opine oxidase, subunit A/hydrogen cyanide synthase, subunit B,IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain,	PIRSF037495:opine oxidase, subunit A/hydrogen cyanide synthase, subunit B,								DOMAIN:Pyr_redox_2,		
SinmeB_3801	peptide ABC transporter ATPase(C770_RS29295)	Sinorhizobium meliloti GR4	GO:0015833~peptide transport,	GO:0005886~plasma membrane,	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR013563:Oligopeptide/dipeptide ABC transporter, C-terminal,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,					KW-0378~Hydrolase,		DOMAIN:ABC transporter,NP_BIND:ATP,		
SinmeB_3802	peptide ABC transporter permease(C770_RS29300)	Sinorhizobium meliloti GR4	GO:0055085~transmembrane transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR000515:Binding-protein-dependent transport systems inner membrane component,IPR025966:Oligopeptide transport permease C-like, N-terminal domain,			KW-0813~Transport,	KW-0472~Membrane,					DOMAIN:ABC transmembrane type-1,TRANSMEM:Helical,		
SinmeB_1131	phosphatidate cytidylyltransferase(SM2011_RS21970)	Sinorhizobium meliloti 2011	GO:0016024~CDP-diacylglycerol biosynthetic process,	GO:0016021~integral component of membrane,	GO:0004605~phosphatidate cytidylyltransferase activity,	IPR000374:Phosphatidate cytidylyltransferase,				KW-0472~Membrane,	KW-1133~Transmembrane helix,		KW-0548~Nucleotidyltransferase,KW-0808~Transferase,		TRANSMEM:Helical,		
SinmeB_1049	phosphoribosyl-AMP cyclohydrolase(hisI)	Sinorhizobium meliloti 2011	GO:0000105~histidine biosynthetic process,	GO:0005737~cytoplasm,	GO:0000287~magnesium ion binding,GO:0004635~phosphoribosyl-AMP cyclohydrolase activity,GO:0008270~zinc ion binding,	IPR002496:Phosphoribosyl-AMP cyclohydrolase domain,IPR026660:Phosphoribosyl-AMP cyclohydrolase,			KW-0028~Amino-acid biosynthesis,KW-0368~Histidine biosynthesis,	KW-0963~Cytoplasm,		KW-0460~Magnesium,KW-0479~Metal-binding,KW-0862~Zinc,	KW-0378~Hydrolase,		DOMAIN:PRA-CH,METAL:Magnesium,METAL:Zinc	 shared with dimeric partner,	
SinmeB_1528	phosphoribosylformylglycinamidine synthase subunit PurL(purL)	Sinorhizobium meliloti 2011	GO:0006189~'de novo' IMP biosynthetic process,	GO:0005737~cytoplasm,	GO:0000287~magnesium ion binding,GO:0004642~phosphoribosylformylglycinamidine synthase activity,GO:0005524~ATP binding,	IPR010074:Phosphoribosylformylglycinamidine synthase II,IPR010918:AIR synthase-related protein, C-terminal domain,IPR016188:PurM, N-terminal-like,	PIRSF001587:phosphoribosylformylglycinamidine synthase component II,		KW-0658~Purine biosynthesis,	KW-0963~Cytoplasm,		KW-0067~ATP-binding,KW-0460~Magnesium,KW-0479~Metal-binding,KW-0547~Nucleotide-binding,	KW-0436~Ligase,		ACT_SITE:Proton acceptor,BINDING:ATP,BINDING:ATP	 via amide nitrogen and carbonyl oxygen,BINDING:Substrate,DOMAIN:AIRS,DOMAIN:AIRS_C,DOMAIN:FGAR-AT_linker,METAL:Magnesium 1,METAL:Magnesium 2,REGION:Substrate binding,	
SinmeB_1593	phytanoyl-CoA dioxygenase family protein(SM2011_RS23775)	Sinorhizobium meliloti 2011			GO:0051213~dioxygenase activity,	IPR008775:Phytanoyl-CoA dioxygenase,							KW-0223~Dioxygenase,KW-0560~Oxidoreductase,				
SinmeB_1747	polyketide cyclase(SM2011_RS24225)	Sinorhizobium meliloti 2011				IPR023393:START-like domain,											
SinmeB_1069	preprotein translocase subunit SecG(secG)	Sinorhizobium meliloti 2011	GO:0009306~protein secretion,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0015450~P-P-bond-hydrolysis-driven protein transmembrane transporter activity,	IPR004692:Preprotein translocase SecG subunit,			KW-0813~Transport,	KW-0472~Membrane,KW-1003~Cell membrane,					REGION:Disordered,TRANSMEM:Helical,		
SinmeB_6209	protease(C770_RS22295)	Sinorhizobium meliloti GR4	GO:0006744~ubiquinone biosynthetic process,		GO:0046872~metal ion binding,GO:0051539~4 iron, 4 sulfur cluster binding,	IPR001539:Peptidase U32,			KW-0831~Ubiquinone biosynthesis,			KW-0004~4Fe-4S,KW-0408~Iron,KW-0411~Iron-sulfur,KW-0479~Metal-binding,			METAL:Iron-sulfur (4Fe-4S),		
SinmeB_6196	protein norD(C770_RS22360)	Sinorhizobium meliloti GR4				IPR002035:von Willebrand factor, type A,		SM00327:VWA,							COMPBIAS:Basic and acidic residues,DOMAIN:VWFA,REGION:Disordered,		
SinmeB_6359	protein-glutamate O-methyltransferase CheR(SM2011_RS04265)	Sinorhizobium meliloti 2011	GO:0032259~methylation,		GO:0008757~S-adenosylmethionine-dependent methyltransferase activity,GO:0008983~protein-glutamate O-methyltransferase activity,	IPR000780:MCP methyltransferase, CheR-type,IPR011990:Tetratricopeptide-like helical,IPR022642:MCP methyltransferase, CheR-type, SAM-binding domain, C-terminal,		SM00138:MeTrc,					KW-0489~Methyltransferase,KW-0808~Transferase,		DOMAIN:CheR-type methyltransferase,		
SinmeB_6170	pyridoxamine 5'-phosphate oxidase family protein(SM2011_RS03330)	Sinorhizobium meliloti 2011	GO:0009399~nitrogen fixation,			IPR012349:FMN-binding split barrel,IPR024747:Pyridoxamine 5'-phosphate oxidase-related,			KW-0535~Nitrogen fixation,								
SinmeB_1610	pyridoxamine 5'-phosphate oxidase family protein(SM2011_RS23855)	Sinorhizobium meliloti 2011				IPR011576:Pyridoxamine 5'-phosphate oxidase-like, FMN-binding domain,IPR012349:FMN-binding split barrel,IPR024029:Pyridoxamine 5-phosphate oxidase, FMN-dependent,									DOMAIN:Putative_PNPOx,		
SinmeB_1908	pyridoxine 5'-phosphate synthase(SM2011_RS25005)	Sinorhizobium meliloti 2011	GO:0008615~pyridoxine biosynthetic process,	GO:0005737~cytoplasm,	GO:0033856~pyridoxine 5'-phosphate synthase activity,	IPR004569:Pyridoxal phosphate (active vitamin B6) biosynthesis PdxJ,IPR013785:Aldolase-type TIM barrel,			KW-0664~Pyridoxine biosynthesis,	KW-0963~Cytoplasm,			KW-0808~Transferase,		ACT_SITE:Proton acceptor,ACT_SITE:Proton donor,BINDING:1-deoxy-D-xylulose 5-phosphate,BINDING:3-amino-2-oxopropyl phosphate,BINDING:3-amino-2-oxopropyl phosphate	 via amide nitrogen,REGION:3-amino-2-oxopropyl phosphate binding,SITE:Transition state stabilizer,	
SinmeB_1077	pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase(SM2011_RS21705)	Sinorhizobium meliloti 2011	GO:0006090~pyruvate metabolic process,GO:0006096~glycolytic process,	GO:0045254~pyruvate dehydrogenase complex,	GO:0004742~dihydrolipoyllysine-residue acetyltransferase activity,	IPR000089:Biotin/lipoyl attachment,IPR001078:2-oxoacid dehydrogenase acyltransferase, catalytic domain,IPR003016:2-oxo acid dehydrogenase, lipoyl-binding site,IPR004167:E3 binding,IPR006257:Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,IPR011053:Single hybrid motif,IPR023213:Chloramphenicol acetyltransferase-like domain,			KW-0324~Glycolysis,		KW-0450~Lipoyl,	KW-0670~Pyruvate,	KW-0012~Acyltransferase,KW-0808~Transferase,		DOMAIN:Lipoyl-binding,DOMAIN:Peripheral subunit-binding (PSBD),REGION:Disordered,		
SinmeB_6358	response regulator transcription factor(SM2011_RS04260)	Sinorhizobium meliloti 2011	GO:0000160~phosphorelay signal transduction system,GO:0006355~regulation of transcription, DNA-templated,		GO:0003677~DNA binding,	IPR000792:Transcription regulator LuxR, C-terminal,IPR001789:Signal transduction response regulator, receiver domain,IPR011006:CheY-like superfamily,IPR016032:Signal transduction response regulator, C-terminal effector,		SM00421:HTH_LUXR,SM00448:REC,					KW-0238~DNA-binding,	KW-0597~Phosphoprotein,	DOMAIN:HTH luxR-type,DOMAIN:Response regulatory,REGION:Disordered,		
SinmeB_0635	response regulator transcription factor(SM2011_RS19490)	Sinorhizobium meliloti 2011	GO:0000160~phosphorelay signal transduction system,GO:0006355~regulation of transcription, DNA-templated,		GO:0003677~DNA binding,	IPR001789:Signal transduction response regulator, receiver domain,IPR001867:Signal transduction response regulator, C-terminal,IPR011006:CheY-like superfamily,IPR016032:Signal transduction response regulator, C-terminal effector,		SM00448:REC,SM00862:SM00862,						KW-0597~Phosphoprotein,	DNA_BIND:OmpR/PhoB-type,DOMAIN:OmpR/PhoB-type,DOMAIN:Response regulatory,		
SinmeB_6625	response regulator(SM2011_RS04635)	Sinorhizobium meliloti 2011	GO:0000160~phosphorelay signal transduction system,			IPR001789:Signal transduction response regulator, receiver domain,IPR011006:CheY-like superfamily,		SM00448:REC,						KW-0597~Phosphoprotein,	DOMAIN:Response regulatory,		
SinmeB_5348	rhizobactin siderophore biosynthesis protein RhbD(C770_RS19220)	Sinorhizobium meliloti GR4	GO:0019290~siderophore biosynthetic process,		GO:0016746~transferase activity, transferring acyl groups,	IPR016181:Acyl-CoA N-acyltransferase,IPR019432:Siderophore biosynthesis protein, conserved domain,		SM01006:SM01006,							DOMAIN:AlcB,		
SinmeB_5348	rhizobactin siderophore biosynthesis protein RhbD(rhbD)	Sinorhizobium meliloti 2011	GO:0019289~rhizobactin 1021 biosynthetic process,GO:0019290~siderophore biosynthetic process,		GO:0016746~transferase activity, transferring acyl groups,	IPR016181:Acyl-CoA N-acyltransferase,IPR019432:Siderophore biosynthesis protein, conserved domain,		SM01006:SM01006,							DOMAIN:AlcB,		
SinmeB_0837	riboflavin synthase(SM2011_RS20475)	Sinorhizobium meliloti 2011			GO:0004746~riboflavin synthase activity,	IPR001783:Lumazine-binding protein,IPR017938:Riboflavin synthase-like beta-barrel,IPR023366:ATPase, F1/A1 complex, alpha subunit, N-terminal,IPR026017:Lumazine-binding domain,	PIRSF000498:riboflavin synthase, alpha subunit,				KW-0677~Repeat,		KW-0808~Transferase,		BINDING:Lumazine 2,DOMAIN:Lumazine-binding,REGION:Lumazine 1 binding,REGION:Lumazine 2 binding	 shared with one trimeric partner,REPEAT:Lumazine-binding,	
SinmeB_2859	saccharopine dehydrogenase family protein(SM2011_RS29830)	Sinorhizobium meliloti 2011			GO:0016491~oxidoreductase activity,	IPR005097:Saccharopine dehydrogenase / Homospermidine synthase,									DOMAIN:Sacchrp_dh_C,DOMAIN:Sacchrp_dh_NADP,		
SinmeB_0670	sel1 repeat family protein(SM2011_RS19650)	Sinorhizobium meliloti 2011				IPR011990:Tetratricopeptide-like helical,											
SinmeB_1511	serine hydrolase family protein(SM2011_RS23370)	Sinorhizobium meliloti 2011			GO:0016787~hydrolase activity,	IPR010662:Protein of unknown function DUF1234, hydrolase,							KW-0378~Hydrolase,				
SinmeB_3622	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC(ugpC)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR008995:Molybdate/tungstate binding, C-terminal,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0813~Transport,	KW-0472~Membrane,			KW-0378~Hydrolase,		DOMAIN:ABC transporter,NP_BIND:ATP,		
SinmeB_2881	succinate--CoA ligase subunit alpha(sucD)	Sinorhizobium meliloti 2011	GO:0006099~tricarboxylic acid cycle,		GO:0000166~nucleotide binding,GO:0004775~succinate-CoA ligase (ADP-forming) activity,	IPR003781:CoA-binding,IPR005810:Succinyl-CoA ligase, alpha subunit,IPR005811:ATP-citrate lyase/succinyl-CoA ligase,IPR016102:Succinyl-CoA synthetase-like,IPR017440:ATP-citrate lyase/succinyl-CoA ligase, active site,	PIRSF001553:succinyl-CoA synthetase, alpha subunit,	SM00881:SM00881,					KW-0436~Ligase,		ACT_SITE:Tele-phosphohistidine intermediate,BINDING:Coenzyme A,BINDING:Substrate	 shared with subunit beta,DOMAIN:CoA_binding,REGION:Coenzyme A binding,	
SinmeB_1572	tRNA (cytidine(34)-2'-O)-methyltransferase(SM2011_RS23665)	Sinorhizobium meliloti 2011		GO:0005737~cytoplasm,	GO:0003723~RNA binding,GO:0008175~tRNA methyltransferase activity,GO:0008757~S-adenosylmethionine-dependent methyltransferase activity,	IPR001537:tRNA/rRNA methyltransferase, SpoU,IPR016914:tRNA (cytidine/uridine-2'-O-)-methyltransferase,	PIRSF029256:S-adenosyl-L-methionine dependent tRNA/rRNA methyltransferase, SpoU type,		KW-0819~tRNA processing,	KW-0963~Cytoplasm,					BINDING:S-adenosyl-L-methionine,BINDING:S-adenosyl-L-methionine	 via amide nitrogen,BINDING:S-adenosyl-L-methionine	 via amide nitrogen and carbonyl oxygen,DOMAIN:SpoU_methylase,
SinmeB_1087	tRNA dihydrouridine synthase DusB(dusB)	Sinorhizobium meliloti 2011			GO:0017150~tRNA dihydrouridine synthase activity,GO:0050660~flavin adenine dinucleotide binding,	IPR001269:tRNA-dihydrouridine synthase,IPR004652:tRNA-dihydrouridine synthase, TIM-barrel, NifR3,IPR013785:Aldolase-type TIM barrel,IPR018517:tRNA-dihydrouridine synthase, conserved site,	PIRSF006621:tRNA-dihydrouridine synthase,					KW-0288~FMN,	KW-0694~RNA-binding,		ACT_SITE:Proton donor,DOMAIN:Dus,		
SinmeB_0146	tellurite resistance TerB family protein(SM2011_RS16980)	Sinorhizobium meliloti 2011				IPR007791:Heat shock protein DnaJ-like protein DjlA,					KW-0175~Coiled coil,				DOMAIN:TerB,		
SinmeB_3139	thioredoxin(trxA)	Sinorhizobium meliloti 2011	GO:0006662~glycerol ether metabolic process,		GO:0015035~protein disulfide oxidoreductase activity,	IPR005746:Thioredoxin,IPR013766:Thioredoxin domain,IPR017937:Thioredoxin, conserved site,	PIRSF000077:thioredoxin,								DISULFID:Redox-active,DOMAIN:Thioredoxin,		
SinmeB_1370	transcriptional activator HlyU(SM2011_RS22645)	Sinorhizobium meliloti 2011				IPR018772:Transcription activator HlyU,									COMPBIAS:Polar residues,REGION:Disordered,		
SinmeB_1767	transporter substrate-binding domain-containing protein(SM2011_RS24325)	Sinorhizobium meliloti 2011			GO:0033218~amide binding,												
SinmeB_0726	tyrosine phosphatase family protein(SM2011_RS19935)	Sinorhizobium meliloti 2011			GO:0004725~protein tyrosine phosphatase activity,	IPR016130:Protein-tyrosine phosphatase, active site,											
